Tweet,label,processed,processed_text
"aku waktu sekolah ga suka nebeng ke temen cowo, bahkan ga pernah kayanya, soalnya ga nyaman aja gitu. kalo gada kendaraan mending pake kendaraan umum, atau nelpon orng rumah minta jemput.",neutral,"['aku', 'waktu', 'sekolah', 'tidak', 'suka', 'nebeng', 'temen', 'cowo', 'bahkan', 'tidak', 'pernah', 'kaya', 'soal', 'tidak', 'nyaman', 'aja', 'gitu', 'kalo', 'gada', 'kendara', 'mending', 'pake', 'kendara', 'umum', 'nelpon', 'orng', 'rumah', 'minta', 'jemput']",aku waktu sekolah tidak suka nebeng temen cowo bahkan tidak pernah kaya soal tidak nyaman aja gitu kalo gada kendara mending pake kendara umum nelpon orng rumah minta jemput
"who knows mungkin dinegara mereka, mereka ga bisa dapet impress sebanyak itu, tp begitu ke indo mereka bisa jd lebih terkenal, dihargai, jangan pake kata dimanfaatin mungkin bisa di blg nanti mereka ngomong gini gue suka banget di indonesia mereka baik2",neutral,"['who', 'knows', 'mungkin', 'negara', 'mereka', 'mereka', 'tidak', 'bisa', 'dapet', 'impress', 'banyak', 'tp', 'begitu', 'indo', 'mereka', 'bisa', 'jd', 'lebih', 'kenal', 'harga', 'jangan', 'pake', 'kata', 'dimanfaatin', 'mungkin', 'bisa', 'blg', 'nanti', 'mereka', 'ngomong', 'gin', 'saya', 'suka', 'banget', 'indonesia', 'mereka', 'baik2']",who knows mungkin negara mereka mereka tidak bisa dapet impress banyak tp begitu indo mereka bisa jd lebih kenal harga jangan pake kata dimanfaatin mungkin bisa blg nanti mereka ngomong gin saya suka banget indonesia mereka baik2
"kata bang koi ""itu yg suka komen kpop plostak plastik plostak plastik itu uda kasih kerja ke berapa orang ya""",neutral,"['kata', 'bang', 'koi', 'suka', 'komen', 'kpop', 'plostak', 'plastik', 'plostak', 'plastik', 'uda', 'kasih', 'kerja', 'berapa', 'orang']",kata bang koi suka komen kpop plostak plastik plostak plastik uda kasih kerja berapa orang
atau kalau mau kasih bunga mending yg ada pot nya sekalian. kali aja kalau cwe nya suka koleksi bunga hidup.,neutral,"['kalau', 'mau', 'kasih', 'bunga', 'mending', 'pot', 'sekali', 'kali', 'aja', 'kalau', 'cwe', 'suka', 'koleksi', 'bunga', 'hidup']",kalau mau kasih bunga mending pot sekali kali aja kalau cwe suka koleksi bunga hidup
"abis liat cinta laura diwawancarai, selama beliau ngomong saya ngangguk-ngangguk aja soalnya merasa relate. cuman motivasinya aja yang kalah gede saya suka males hh ""saya merasa kebahagiaan saya datang bukan karena saya sendiri, tapi ketika saya membantu atau memberi dampak",neutral,"['abis', 'liat', 'cinta', 'laura', 'wawancara', 'lama', 'beliau', 'ngomong', 'saya', 'nganggukngangguk', 'aja', 'soal', 'rasa', 'relate', 'cuman', 'motivasi', 'aja', 'kalah', 'gede', 'saya', 'suka', 'males', 'hh', 'saya', 'rasa', 'bahagia', 'saya', 'datang', 'bukan', 'saya', 'sendiri', 'tapi', 'ketika', 'saya', 'bantu', 'beri', 'dampak']",abis liat cinta laura wawancara lama beliau ngomong saya nganggukngangguk aja soal rasa relate cuman motivasi aja kalah gede saya suka males hh saya rasa bahagia saya datang bukan saya sendiri tapi ketika saya bantu beri dampak
kalo suka yang tema kerajaan harus banget baca arus balik sama arok dedes sih,neutral,"['kalo', 'suka', 'tema', 'raja', 'harus', 'banget', 'baca', 'arus', 'balik', 'sama', 'arok', 'dedes', 'sih']",kalo suka tema raja harus banget baca arus balik sama arok dedes sih
kita hidup ni janganlah ada pilih kasih especially dalam keluarga. nenek aku dulu masa kecil suka bandingkan dan lebihkan anak makcik aku dan layan adik beradik aku teruk sebab apa? sbb ayah aku tak sekaya dorg. masa arwah atuk aku meninggal,neutral,"['kita', 'hidup', 'ni', 'jangan', 'pilih', 'kasih', 'especially', 'keluarga', 'nenek', 'aku', 'dulu', 'masa', 'kecil', 'suka', 'banding', 'lebih', 'anak', 'makcik', 'aku', 'layan', 'adik', 'adik', 'aku', 'teruk', 'sebab', 'apa', 'sbb', 'ayah', 'aku', 'tak', 'kaya', 'dorg', 'masa', 'arwah', 'atuk', 'aku', 'tinggal']",kita hidup ni jangan pilih kasih especially keluarga nenek aku dulu masa kecil suka banding lebih anak makcik aku layan adik adik aku teruk sebab apa sbb ayah aku tak kaya dorg masa arwah atuk aku tinggal
"jujur kak, aku orangnya paling gabisa dan gamau baca fanfic yg nama artisnya diganti, sekalipun ada face claimnya, tetep aja gabisa, bayanginnya susah.. tap.. - seneng banget kamu suka aku jg kadang buat mereka ga ooc sihh biar lebih bis..",neutral,"['jujur', 'kak', 'aku', 'orang', 'paling', 'gabisa', 'gamau', 'baca', 'fanfic', 'nama', 'artis', 'ganti', 'sekalipun', 'face', 'claimnya', 'tetep', 'aja', 'gabisa', 'bayanginnya', 'susah', 'tap', 'neng', 'banget', 'kamu', 'suka', 'aku', 'jg', 'kadang', 'buat', 'mereka', 'tidak', 'ooc', 'sihh', 'biar', 'lebih', 'bis']",jujur kak aku orang paling gabisa gamau baca fanfic nama artis ganti sekalipun face claimnya tetep aja gabisa bayanginnya susah tap neng banget kamu suka aku jg kadang buat mereka tidak ooc sihh biar lebih bis
"usaha banget cari duit.. btw yg jajan di kantor ku suka gitu pas misal gak masuk apa gk jajan maksa gitu nitip2in jajan .. akhir nya besok nya tak bilangin .. ""besok2 jangan gitu ya.. soalnya emang lagi gk pengn jajan.. """,neutral,"['usaha', 'banget', 'cari', 'duit', 'btw', 'jajan', 'kantor', 'ku', 'suka', 'gitu', 'pas', 'misal', 'gak', 'masuk', 'apa', 'tidak', 'jajan', 'maksa', 'gitu', 'nitip2in', 'jajan', 'akhir', 'besok', 'tak', 'bilangin', 'besok2', 'jangan', 'gitu', 'soal', 'emang', 'lagi', 'tidak', 'pengn', 'jajan']",usaha banget cari duit btw jajan kantor ku suka gitu pas misal gak masuk apa tidak jajan maksa gitu nitip2in jajan akhir besok tak bilangin besok2 jangan gitu soal emang lagi tidak pengn jajan
"dalam cinta, jangan pernah meninggalkan seseorang yg kamu cinta hanya untuk seseorang yg kamu pikir kamu suka.",neutral,"['cinta', 'jangan', 'pernah', 'tinggal', 'orang', 'kamu', 'cinta', 'hanya', 'orang', 'kamu', 'pikir', 'kamu', 'suka']",cinta jangan pernah tinggal orang kamu cinta hanya orang kamu pikir kamu suka
"apakah anda mendengarkan allah?..apabila kita lebih suka mendengarkan suara hamba tuhan, lebih suka mendengar kesaksian-kesaksian daripada mendengarkan tuhan sendiri, hal itu sesungguhnya menunjukkan betapa kurangnya kasih kita kepada allah. ~oswald chambers	Neutral
orang yang paling buruk itu adalah buzzer, mengadu domba antar sesama muslim dengan fitnahan dan cacian. dan nabi bersabda seburuk-buruknya kalian adalah yg suka mengadu domba saudara muslim yg saling cinta"" - nasehat pagi sayyidil habib",neutral,"['apakah', 'anda', 'dengar', 'allah apabila', 'kita', 'lebih', 'suka', 'dengar', 'suara', 'hamba', 'tuhan', 'lebih', 'suka', 'dengar', 'kesaksiankesaksian', 'daripada', 'dengar', 'tuhan', 'sendiri', 'hal', 'sungguh', 'tunjuk', 'betapa', 'kurang', 'kasih', 'kita', 'kepada', 'allah', 'oswald', 'chambers', 'neutral', 'orang', 'paling', 'buruk', 'adalah', 'buzzer', 'adu', 'domba', 'antar', 'sama', 'muslim', 'fitnah', 'caci', 'nabi', 'sabda', 'seburukburuknya', 'kalian', 'adalah', 'suka', 'adu', 'domba', 'saudara', 'muslim', 'saling', 'cinta', 'nasehat', 'pagi', 'sayyidil', 'habib']",apakah anda dengar allah apabila kita lebih suka dengar suara hamba tuhan lebih suka dengar kesaksiankesaksian daripada dengar tuhan sendiri hal sungguh tunjuk betapa kurang kasih kita kepada allah oswald chambers neutral orang paling buruk adalah buzzer adu domba antar sama muslim fitnah caci nabi sabda seburukburuknya kalian adalah suka adu domba saudara muslim saling cinta nasehat pagi sayyidil habib
"oke bahas concern pertama. 1. uang hilang krn pejabat korupsi. bp jamsostek itu diaudit sayang, segala pengeluaran harus dilaporkan. jd ga semudah itu korupsi. gue aja mau klaim uang taksi suka mager krn ribet, jd seringnya relain ajalah.",neutral,"['oke', 'bahas', 'concern', 'pertama', '1', 'uang', 'hilang', 'krn', 'jabat', 'korupsi', 'bp', 'jamsostek', 'audit', 'sayang', 'segala', 'keluar', 'harus', 'lapor', 'jd', 'tidak', 'mudah', 'korupsi', 'saya', 'aja', 'mau', 'klaim', 'uang', 'taksi', 'suka', 'mager', 'krn', 'ribet', 'jd', 'sering', 'relain', 'aja']",oke bahas concern pertama 1 uang hilang krn jabat korupsi bp jamsostek audit sayang segala keluar harus lapor jd tidak mudah korupsi saya aja mau klaim uang taksi suka mager krn ribet jd sering relain aja
"jadi tuh perumahan tempat tinggalku sering banget ada pengamen atau kadang suka ada yang nawarin barang gitu loh, nah waktu itu dirumah cuma ada bapakku doang karena aku sama kakakku lagi ke kampus, ibuku lagi ke warung sayur terus ada tukang ngamen kebetulan bapakku-",neutral,"['tuh', 'rumah', 'tempat', 'tinggal', 'sering', 'banget', 'amen', 'kadang', 'suka', 'nawarin', 'barang', 'gitu', 'loh', 'nah', 'waktu', 'rumah', 'cuma', 'bapak', 'doang', 'aku', 'sama', 'kakak', 'lagi', 'kampus', 'ibu', 'lagi', 'warung', 'sayur', 'terus', 'tukang', 'ngamen', 'betul', 'bapak']",tuh rumah tempat tinggal sering banget amen kadang suka nawarin barang gitu loh nah waktu rumah cuma bapak doang aku sama kakak lagi kampus ibu lagi warung sayur terus tukang ngamen betul bapak
"hurmm.. macam komputer riba, apa yang jadi telah pun terjadi, maka kita kenali diri dan berlapang dada, nikmati hidup dengan kasih sayang, kompen bahagia..",neutral,"['hurmm', 'macam', 'komputer', 'riba', 'apa', 'telah', 'pun', 'jadi', 'maka', 'kita', 'kenal', 'diri', 'lapang', 'dada', 'nikmat', 'hidup', 'kasih', 'sayang', 'kompen', 'bahagia']",hurmm macam komputer riba apa telah pun jadi maka kita kenal diri lapang dada nikmat hidup kasih sayang kompen bahagia
"makanya cewek2 pada seneng sama dia, kalau suga ada yg isengin pasti cewek2 di kelasnya langsung pada maju semua. dia juga sama anak cowoknya klop banget, kalau jamkos suka main futsal di lapangan. pokonya dia kesayangan semuanya deh, soalnya anaknya sama siapa aja cocok",neutral,"['makanya', 'cewek2', 'neng', 'sama', 'dia', 'kalau', 'suga', 'isengin', 'pasti', 'cewek2', 'kelas', 'langsung', 'maju', 'semua', 'dia', 'juga', 'sama', 'anak', 'cowok', 'klop', 'banget', 'kalau', 'jamkos', 'suka', 'main', 'futsal', 'lapang', 'poko', 'dia', 'sayang', 'semua', 'deh', 'soal', 'anak', 'sama', 'siapa', 'aja', 'cocok']",makanya cewek2 neng sama dia kalau suga isengin pasti cewek2 kelas langsung maju semua dia juga sama anak cowok klop banget kalau jamkos suka main futsal lapang poko dia sayang semua deh soal anak sama siapa aja cocok
sederhana saja. kalau sombong; banyak yg nggak suka. kalau rendah hati; banyak yg seneng & nyaman denganmu.,neutral,"['sederhana', 'saja', 'kalau', 'sombong', 'banyak', 'tidak', 'suka', 'kalau', 'rendah', 'hati', 'banyak', 'neng', 'nyaman', 'dengan']",sederhana saja kalau sombong banyak tidak suka kalau rendah hati banyak neng nyaman dengan
"aku gasuka valentine, aku juga gabisa gombal, tapi kalo kalian suka.. mending gausah deh. soalnya setiap hari kan udah hari kasih sayang, ngapain gombal kalo emng kalian udah teristimewa kaya coklat di hari valentine",neutral,"['aku', 'gasuka', 'valentine', 'aku', 'juga', 'gabisa', 'gombal', 'tapi', 'kalo', 'kalian', 'suka', 'mending', 'gausah', 'deh', 'soal', 'tiap', 'hari', 'kan', 'hari', 'kasih', 'sayang', 'ngapain', 'gombal', 'kalo', 'emng', 'kalian', 'istimewa', 'kaya', 'coklat', 'hari', 'valentine']",aku gasuka valentine aku juga gabisa gombal tapi kalo kalian suka mending gausah deh soal tiap hari kan hari kasih sayang ngapain gombal kalo emng kalian istimewa kaya coklat hari valentine
"orang yang suka berkata jujur akan mendapatkan 3 hal, yaitu : kepercayan, cinta dan rasa hormat",neutral,"['orang', 'suka', 'kata', 'jujur', 'akan', 'dapat', '3', 'hal', 'yaitu', 'kepercayan', 'cinta', 'rasa', 'hormat']",orang suka kata jujur akan dapat 3 hal yaitu kepercayan cinta rasa hormat
"haii, terima kasih sudah menjelaskan nya dengan bahasa yang baik. aku lebih suka penjelasan dan pembahasan kamu yang kayak gini. daripada kebanyakanborang2 yang qrt di base kemarin. aku minta maaf karena sering pke aku pikir ini sma aja kayak yg wp gitu dan karena banyak yg pake”",neutral,"['hai', 'terima', 'kasih', 'jelas', 'bahasa', 'baik', 'aku', 'lebih', 'suka', 'jelas', 'bahas', 'kamu', 'kayak', 'gin', 'daripada', 'kebanyakanborang2', 'qrt', 'base', 'kemarin', 'aku', 'minta', 'maaf', 'sering', 'pke', 'aku', 'pikir', 'sma', 'aja', 'kayak', 'wp', 'gitu', 'banyak', 'pake']",hai terima kasih jelas bahasa baik aku lebih suka jelas bahas kamu kayak gin daripada kebanyakanborang2 qrt base kemarin aku minta maaf sering pke aku pikir sma aja kayak wp gitu banyak pake
"nnti kasih tau aku via dm yaa klo km udh follow akunku, masalahnya kdg aku suka gatau ada org follow",neutral,"['nnti', 'kasih', 'tau', 'aku', 'via', 'dm', 'yaa', 'klo', 'kamu', 'follow', 'akun', 'masalah', 'kdg', 'aku', 'suka', 'gatau', 'org', 'follow']",nnti kasih tau aku via dm yaa klo kamu follow akun masalah kdg aku suka gatau org follow
"bikin sendiri. tapi jarang banget sih, soalnya mamah kan udah tau apa yg aku ga suka jadi ga bakal masak itu",neutral,"['bikin', 'sendiri', 'tapi', 'jarang', 'banget', 'sih', 'soal', 'mamah', 'kan', 'tau', 'apa', 'aku', 'tidak', 'suka', 'tidak', 'bakal', 'masak']",bikin sendiri tapi jarang banget sih soal mamah kan tau apa aku tidak suka tidak bakal masak
"ga berlaku sama aku yg ga suka minum dingin dan berasa rasa, jarang banget ke area ini malahan. aku biasanya langsung ke rak susu yg dibawahnya juga ada air mineral",neutral,"['tidak', 'laku', 'sama', 'aku', 'tidak', 'suka', 'minum', 'dingin', 'asa', 'rasa', 'jarang', 'banget', 'area', 'malah', 'aku', 'biasa', 'langsung', 'rak', 'susu', 'bawah', 'juga', 'air', 'mineral']",tidak laku sama aku tidak suka minum dingin asa rasa jarang banget area malah aku biasa langsung rak susu bawah juga air mineral
"kadang juga di kasih target yg lebih tinggi,dg adendum siap resign atau mengundurkan diri dg suka rela tanpa tuntutan apapn kpd perusaahaan kalo tdk bisa mencapai target dari peeusahaan,dan itu ditandatangani diatas materai",neutral,"['kadang', 'juga', 'kasih', 'target', 'lebih', 'tinggidg', 'adendum', 'siap', 'resign', 'undur', 'diri', 'dg', 'suka', 'rela', 'tanpa', 'tuntut', 'apapn', 'kpd', 'perusaahaan', 'kalo', 'tidak', 'bisa', 'capai', 'target', 'peeusahaandan', 'ditandatangani', 'atas', 'materai']",kadang juga kasih target lebih tinggidg adendum siap resign undur diri dg suka rela tanpa tuntut apapn kpd perusaahaan kalo tidak bisa capai target peeusahaandan ditandatangani atas materai
pdhl kalau beli di ojek online ini cepet banget loh pelayanannya. jd aku kira suka kosong gt,neutral,"['pdhl', 'kalau', 'beli', 'ojek', 'online', 'cepet', 'banget', 'loh', 'layan', 'jd', 'aku', 'kira', 'suka', 'kosong', 'gt']",pdhl kalau beli ojek online cepet banget loh layan jd aku kira suka kosong gt
karena gue mutualan ig sama dia dan gue suka liat dia coment di postingan nya deobo. yaudah lah gue pengen kenalan tuh tapi takut banget soal nya dia kayak cuek gitu : lah kan lu mutualan sama dia kok lu mau kenalan lagi sih? dia itu temen tk gue,neutral,"['saya', 'mutualan', 'ig', 'sama', 'dia', 'saya', 'suka', 'liat', 'dia', 'coment', 'postingan', 'deobo', 'yaudah', 'saya', 'ken', 'kenal', 'tuh', 'tapi', 'takut', 'banget', 'soal', 'dia', 'kayak', 'cuek', 'gitu', 'kan', 'lu', 'mutualan', 'sama', 'dia', 'lu', 'mau', 'kenal', 'lagi', 'sih', 'dia', 'temen', 'tk', 'saya']",saya mutualan ig sama dia saya suka liat dia coment postingan deobo yaudah saya ken kenal tuh tapi takut banget soal dia kayak cuek gitu kan lu mutualan sama dia lu mau kenal lagi sih dia temen tk saya
gue kecil kenyang banget dipukul ibu gue. tapi sekarang gue bercandaannya suka manggil manggil dia make namanya doang. habit keluarga beda beda,neutral,"['saya', 'kecil', 'kenyang', 'banget', 'pukul', 'ibu', 'saya', 'tapi', 'sekarang', 'saya', 'canda', 'suka', 'manggil', 'manggil', 'dia', 'make', 'nama', 'doang', 'habit', 'keluarga', 'beda', 'beda']",saya kecil kenyang banget pukul ibu saya tapi sekarang saya canda suka manggil manggil dia make nama doang habit keluarga beda beda
"terima kasih dasom-ah, kamu suka kah kopi seperti ini?",neutral,"['terima', 'kasih', 'dasomah', 'kamu', 'suka', 'kah', 'kopi', 'seperti']",terima kasih dasomah kamu suka kah kopi seperti
"dia susah diajak cerita, anaknya lebih suka dengerin cerita orang lain. jadi, ya dia bakal ovt, ngeluh, atau apapun di twitter nya karena dia ngerasa lebih nyaman cerita di priv daripada ke orang lain, ya walaupun bakal dilihat juga sama orang",neutral,"['dia', 'susah', 'ajak', 'cerita', 'anak', 'lebih', 'suka', 'dengerin', 'cerita', 'orang', 'lain', 'dia', 'bakal', 'ovt', 'ngeluh', 'apa', 'twitter', 'dia', 'ngerasa', 'lebih', 'nyaman', 'cerita', 'priv', 'daripada', 'orang', 'lain', 'walaupun', 'bakal', 'lihat', 'juga', 'sama', 'orang']",dia susah ajak cerita anak lebih suka dengerin cerita orang lain dia bakal ovt ngeluh apa twitter dia ngerasa lebih nyaman cerita priv daripada orang lain walaupun bakal lihat juga sama orang
"temen ku banyak ternyata . suka bingung sama orang yang kalo chatingan tuh ada aja yang dibahas, kalo aku tuh males, semales itu apa lagi setelah nikah, suami dirumah terus, mau chatingan ama siapa lagi coba, kalo ngga penting penting banget palingan cuma jadi penonton story",neutral,"['temen', 'ku', 'banyak', 'nyata', 'suka', 'bingung', 'sama', 'orang', 'kalo', 'chatingan', 'tuh', 'aja', 'bahas', 'kalo', 'aku', 'tuh', 'males', 'semales', 'apa', 'lagi', 'telah', 'nikah', 'suami', 'rumah', 'terus', 'mau', 'chatingan', 'ama', 'siapa', 'lagi', 'coba', 'kalo', 'tidak', 'penting', 'penting', 'banget', 'paling', 'cuma', 'tonton', 'story']",temen ku banyak nyata suka bingung sama orang kalo chatingan tuh aja bahas kalo aku tuh males semales apa lagi telah nikah suami rumah terus mau chatingan ama siapa lagi coba kalo tidak penting penting banget paling cuma tonton story
"sksksk bener banget, pas ngajar gua cuman cengo aja ngeliatin, nanya ke temen ni orang ngomong apa. mana pelajaran ipa..tapi kalo di fb suka comment2an bahkan chattingan sama mr.nyaa",neutral,"['sksksk', 'benar', 'banget', 'pas', 'ngajar', 'gua', 'cuman', 'cengo', 'aja', 'ngeliatin', 'nanya', 'temen', 'ni', 'orang', 'ngomong', 'apa', 'mana', 'ajar', 'ipatapi', 'kalo', 'fb', 'suka', 'comment2an', 'bahkan', 'chattingan', 'sama', 'mrnyaa']",sksksk benar banget pas ngajar gua cuman cengo aja ngeliatin nanya temen ni orang ngomong apa mana ajar ipatapi kalo fb suka comment2an bahkan chattingan sama mrnyaa
"lao yan, karena dia tuh tipe-tipe tsundere. suka banget goda ah qiao. meskipun begitu, dia selalu nolong ah qiao",neutral,"['lao', 'yan', 'dia', 'tuh', 'tipetipe', 'tsundere', 'suka', 'banget', 'goda', 'ah', 'qiao', 'meski', 'begitu', 'dia', 'selalu', 'nolong', 'ah', 'qiao']",lao yan dia tuh tipetipe tsundere suka banget goda ah qiao meski begitu dia selalu nolong ah qiao
"tuhan itu maha memberi, dia suka melihat manusia yang suka memberi, sebab itulah dia ciptakan kekasihmu agar kau bisa memberinya cinta",neutral,"['tuhan', 'maha', 'beri', 'dia', 'suka', 'lihat', 'manusia', 'suka', 'beri', 'sebab', 'itu', 'dia', 'cipta', 'kasih', 'agar', 'kau', 'bisa', 'beri', 'cinta']",tuhan maha beri dia suka lihat manusia suka beri sebab itu dia cipta kasih agar kau bisa beri cinta
"aku suka dari rg sama pahamify sering ngadain gratis, trus ig juga banyak tapi ribet banget syaratnya suruh share grup kadang",neutral,"['aku', 'suka', 'rg', 'sama', 'pahamify', 'sering', 'ngadain', 'gratis', 'trus', 'ig', 'juga', 'banyak', 'tapi', 'ribet', 'banget', 'syarat', 'suruh', 'share', 'grup', 'kadang']",aku suka rg sama pahamify sering ngadain gratis trus ig juga banyak tapi ribet banget syarat suruh share grup kadang
